Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Thailand,THA,25.585462419191,40.1118033333333,32.4798333333333,34.2477166666667,35.2963833333333,33.9398110566858,32.3102257431458,31.0476057805499,31.2936732130832,31.9770934417717,35.0613502144776,34.8021885808364
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Timor-Leste,TLS,1,1,1,1,1,1,1,1,1,1,1,1
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Togo,TGO,272.264787954393,710.207977031367,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182,606.569750165917
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Tonga,TON,1.28092883799118,1.75850260417167,1.84677368453546,2.10576325744967,2.21566110422528,2.2059726971784,2.23657147594223,2.28948563032632,2.29956150787889,2.26495960050055,2.32792982731644,2.36369881809753
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Trinidad and Tobago,TTO,4.25,6.29979666666667,6.40909457829793,6.37744166666667,6.66896666666667,6.779525,6.77075089824606,6.7543266828632,6.75105268711505,6.75853004916294,6.75412896099475,6.75026237934502
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Tunisia,TUN,0.878333333333334,1.37068333333333,1.697675,1.961625,2.14803333333333,2.419425,2.64686666666667,2.93443333333333,2.81235833333333,2.79446666666667,3.1036,3.10616666666667
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Turkiye,TUR,0.00260864166666667,0.6252185,2.18854241775473,2.72000852790578,3.02013474808043,3.64813263536867,4.82837014720942,5.67381930843574,7.00860541558522,8.85040754928315,16.5488604173067,23.7385661219918
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Turkmenistan,TKM,..,5200,..,..,..,..,..,..,..,..,..,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
